tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2007-520,Roland Garros,Clay,128,G,20070528,001,103819,1,,Roger Federer,R,185,SUI,25.8015058179,1,7515,103188,,,Michael Russell,R,173,USA,29.0732375086,68,557,6-4 6-2 6-4,5,R128,105,6,0,75,53,42,17,14,0,0,1,4,93,73,46,10,14,7,11
2007-520,Roland Garros,Clay,128,G,20070528,002,103693,,WC,Thierry Ascione,R,188,FRA,26.3572895277,168,257,105227,,Q,Marin Cilic,R,198,CRO,18.6611909651,113,364,6-2 6-2 6-1,5,R128,93,2,2,80,58,41,15,12,9,9,4,2,67,33,22,12,11,4,10
2007-520,Roland Garros,Clay,128,G,20070528,003,103808,,,Potito Starace,R,188,ITA,25.8699520876,57,619,104371,,Q,Ivo Minar,R,183,CZE,23.0171115674,211,192,4-6 6-1 6-4 7-6(5),5,R128,147,0,1,137,104,68,24,20,5,6,8,2,114,67,53,22,19,2,5
2007-520,Roland Garros,Clay,128,G,20070528,004,104122,,,Carlos Berlocq,R,183,ARG,24.3121149897,97,424,103898,30,,Julien Benneteau,R,185,FRA,25.4346338125,36,835,6-7(5) 7-5 6-2 6-3,5,R128,239,2,0,122,92,55,21,20,7,11,3,2,165,106,59,26,21,19,28
2007-520,Roland Garros,Clay,128,G,20070528,005,103507,17,,Juan Carlos Ferrero,R,183,ESP,27.2881587953,20,1355,104025,,,Amer Delic,R,196,BIH,24.9089664613,69,552,6-7(5) 6-3 6-3 6-4,5,R128,164,4,2,115,85,62,20,20,2,4,10,3,138,78,56,27,20,10,16
2007-520,Roland Garros,Clay,128,G,20070528,006,102905,,,Stefan Koubek,L,175,AUT,30.3983572895,70,552,103294,,Q,Christophe Rochus,R,170,BEL,28.4490075291,179,235,6-7 7-6 6-4 1-2 RET,5,R128,168,11,4,143,83,60,36,18,12,13,4,2,125,74,56,27,19,7,9
2007-520,Roland Garros,Clay,128,G,20070528,007,102839,,,Nicolas Lapentti,R,188,ECU,30.7871321013,65,568,103580,,,Alexander Peya,R,183,AUT,26.9158110883,98,423,6-1 6-4 2-1 RET,5,R128,91,1,1,58,39,28,13,10,4,5,0,3,55,35,21,8,10,1,6
2007-520,Roland Garros,Clay,128,G,20070528,008,104022,13,,Mikhail Youzhny,R,183,RUS,24.9226557153,15,1685,103401,,,Jan Hernych,R,190,CZE,27.8904859685,92,454, RET,5,R128,8,0,0,0,0,0,0,0,0,0,0,1,9,5,3,1,0,1,1
2007-520,Roland Garros,Clay,128,G,20070528,009,103990,9,,Tommy Robredo,R,180,ESP,25.0732375086,9,2100,103373,,,Sergio Roitman,R,185,ARG,28.0328542094,83,484,6-3 6-4 6-2,5,R128,116,1,2,81,44,30,23,14,2,4,0,1,87,61,33,13,13,10,16
2007-520,Roland Garros,Clay,128,G,20070528,010,103077,,Q,Konstantinos Economidis,R,188,GRE,29.5660506502,146,301,104589,,,Chris Guccione,L,201,AUS,21.826146475,99,422,6-7(6) 6-4 6-4 6-1,5,R128,141,11,4,124,80,58,34,20,3,3,19,5,117,67,48,29,19,6,10
2007-520,Roland Garros,Clay,128,G,20070528,011,104386,,,Janko Tipsarevic,R,180,SRB,22.9295003422,80,501,102811,,Q,Dusan Vemic,R,190,SRB,30.9431895962,239,160,7-6(3) 6-4 4-6 6-3,5,R128,168,8,2,117,66,51,30,21,3,7,15,4,128,84,51,27,20,6,11
2007-520,Roland Garros,Clay,128,G,20070528,012,103498,22,,Marat Safin,R,193,RUS,27.3319644079,25,1095,102950,,LL,Fernando Vicente,R,180,ESP,30.2203969884,133,324,6-1 6-3 6-1,5,R128,84,8,2,56,28,24,18,11,0,1,2,2,83,65,32,5,12,6,14
2007-520,Roland Garros,Clay,128,G,20070528,013,103835,29,,Filippo Volandri,R,183,ITA,25.7248459959,34,872,104154,,Q,Paul Capdeville,R,190,CHI,24.1533196441,115,360,6-3 7-5 6-3,5,R128,119,2,1,115,91,57,11,15,10,14,2,1,93,62,30,16,15,8,16
2007-520,Roland Garros,Clay,128,G,20070528,014,103506,,,Martin Vassallo Arguello,R,183,ARG,27.2936344969,60,603,104268,,,Alejandro Falla,L,185,COL,23.5345653662,111,371,6-3 6-3 6-7(3) 7-6(4),5,R128,216,5,12,157,94,69,33,21,10,12,0,0,144,98,68,21,21,11,16
2007-520,Roland Garros,Clay,128,G,20070528,015,104527,,,Stanislas Wawrinka,R,183,SUI,22.1656399726,44,740,103105,,,Ruben Ramirez Hidalgo,R,183,ESP,29.3880903491,63,590,0-6 5-7 6-2 7-5 6-4,5,R128,243,11,4,140,76,53,30,24,1,8,2,8,172,93,60,39,24,15,22
2007-520,Roland Garros,Clay,128,G,20070528,016,103344,7,,Ivan Ljubicic,R,193,CRO,28.1916495551,7,2260,103096,,,Arnaud Clement,R,173,FRA,29.4428473648,45,740,6-1 7-5 7-6(2),5,R128,149,11,2,89,46,39,27,16,2,3,0,3,94,47,30,26,15,4,8
2007-520,Roland Garros,Clay,128,G,20070528,017,103786,4,,Nikolay Davydenko,R,178,RUS,25.9849418207,4,2840,102999,,,Stefano Galvani,R,178,ITA,29.9822039699,117,352,6-3 6-1 6-1,5,R128,90,3,1,60,37,31,16,12,0,1,1,2,72,47,20,12,11,4,11
2007-520,Roland Garros,Clay,128,G,20070528,018,102381,,,Werner Eschauer,R,188,AUT,33.0869267625,93,442,105098,,WC,Alexandre Sidorenko,R,,FRA,19.2717316906,304,115,6-3 3-6 6-3 5-4 RET,5,R128,188,2,4,124,78,52,22,18,5,10,3,0,135,86,50,23,18,15,22
2007-520,Roland Garros,Clay,128,G,20070528,019,103566,,,Michael Llodra,L,190,FRA,27.0253251198,87,475,103534,,,Nicolas Devilder,L,173,FRA,27.1731690623,91,457,6-4 6-3 6-3,5,R128,127,8,1,95,49,40,24,14,1,2,1,0,93,61,36,17,14,6,11
2007-520,Roland Garros,Clay,128,G,20070528,020,104597,32,,Nicolas Almagro,R,183,ESP,21.7659137577,38,810,102925,,,Justin Gimelstob,R,196,USA,30.3326488706,150,287,6-4 6-4 6-4,5,R128,113,18,2,82,43,33,25,15,0,1,4,3,103,72,43,16,15,9,13
2007-520,Roland Garros,Clay,128,G,20070528,021,103428,18,,Juan Ignacio Chela,R,190,ARG,27.742642026,21,1275,102148,,,Fabrice Santoro,R,178,FRA,34.4640657084,55,621,6-7(5) 6-0 6-3 6-3,5,R128,180,2,2,110,58,43,33,18,7,9,2,2,136,76,49,22,18,13,21
2007-520,Roland Garros,Clay,128,G,20070528,022,104792,,,Gael Monfils,R,193,FRA,20.7364818617,52,657,103694,,,Olivier Rochus,R,168,BEL,26.3545516769,47,730,4-6 6-4 6-2 3-6 6-1,5,R128,193,14,3,130,78,57,27,22,4,9,0,2,157,95,61,27,22,14,22
2007-520,Roland Garros,Clay,128,G,20070528,023,103868,,Q,Ivan Navarro,R,183,ESP,25.6043805613,102,417,104081,,Q,Boris Pashanski,R,180,SRB,24.5639972621,178,237,7-6(1) 6-4 6-4,5,R128,139,16,2,110,68,49,24,16,9,10,1,3,108,73,49,17,16,6,9
2007-520,Roland Garros,Clay,128,G,20070528,024,103900,15,,David Nalbandian,R,180,ARG,25.401779603,18,1415,102703,,,Hyung Taik Lee,R,180,KOR,31.3976728268,42,766,6-2 6-1 3-6 6-3,5,R128,138,5,4,111,71,50,23,16,9,11,3,3,110,70,43,14,17,7,14
2007-520,Roland Garros,Clay,128,G,20070528,025,104755,11,,Richard Gasquet,R,185,FRA,20.9418206708,13,1900,103917,,WC,Nicolas Mahut,R,190,FRA,25.3470225873,107,395,6-3 6-2 6-2,5,R128,109,6,5,72,41,33,21,13,1,2,3,2,88,59,32,12,12,9,15
2007-520,Roland Garros,Clay,128,G,20070528,026,104019,,,Kristof Vliegen,R,193,BEL,24.9308692676,74,544,103821,,,Danai Udomchoke,R,173,THA,25.7932922656,103,408,6-2 6-4 6-3,5,R128,97,8,1,69,52,43,11,13,2,2,1,1,85,61,36,11,14,4,9
2007-520,Roland Garros,Clay,128,G,20070528,027,104620,,,Simone Bolelli,R,183,ITA,21.6344969199,75,538,103280,,,Martin Verkerk,R,196,NED,28.5722108145,717,21,6-1 6-4 6-4,5,R128,92,11,1,73,48,42,15,14,5,6,7,4,84,46,27,20,13,8,13
2007-520,Roland Garros,Clay,128,G,20070528,028,103084,19,,Guillermo Canas,R,185,ARG,29.5030800821,22,1272,103812,,,Victor Hanescu,R,198,ROU,25.8507871321,425,70,6-3 6-1 6-4,5,R128,120,12,1,90,59,47,16,13,9,9,2,1,85,59,38,10,13,7,12
2007-520,Roland Garros,Clay,128,G,20070528,029,103781,27,,Jurgen Melzer,L,183,AUT,26.0150581793,30,920,104076,,,Jose Acasuso,R,190,ARG,24.6023271732,46,735,6-4 7-5 6-4,5,R128,126,6,0,101,66,50,19,16,6,7,2,2,94,47,30,28,16,7,11
2007-520,Roland Garros,Clay,128,G,20070528,030,104338,,,Juan Monaco,R,185,ARG,23.1622176591,35,860,104926,,Q,Fabio Fognini,R,178,ITA,20.0109514031,191,214,3-6 2-6 6-1 6-2 6-4,5,R128,157,2,4,119,83,57,22,21,4,8,5,5,129,86,57,20,21,11,17
2007-520,Roland Garros,Clay,128,G,20070528,031,104273,,WC,Edouard Roger Vasselin,R,188,FRA,23.4962354552,144,307,103228,,Q,Marcos Daniel,R,180,BRA,28.8980150582,174,245,6-1 4-1 RET,5,R128,63,1,0,48,34,24,8,6,4,4,2,2,42,25,13,5,6,3,7
2007-520,Roland Garros,Clay,128,G,20070528,032,103285,,,Radek Stepanek,R,185,CZE,28.4982888433,58,610,103602,5,,Fernando Gonzalez,R,183,CHI,26.8281998631,5,2810,6-2 6-2 6-4,5,R128,112,3,2,74,47,37,18,13,4,4,2,2,92,64,40,10,13,6,11
2007-520,Roland Garros,Clay,128,G,20070528,033,104925,6,,Novak Djokovic,R,188,SRB,20.0164271047,6,2810,105053,,LL,Santiago Giraldo,R,188,COL,19.498973306,123,341,6-3 7-6(3) 6-4,5,R128,131,7,6,117,78,55,18,16,9,11,5,2,95,61,39,15,15,7,11
2007-520,Roland Garros,Clay,128,G,20070528,034,104397,,Q,Laurent Recouderc,R,,FRA,22.8802190281,306,115,105023,,,Sam Querrey,R,198,USA,19.6386036961,67,557,7-6(4) 2-6 6-0 6-7(5) 6-3,5,R128,174,2,2,150,88,61,41,23,12,15,13,8,153,87,69,31,24,13,19
2007-520,Roland Garros,Clay,128,G,20070528,035,103535,,WC,Olivier Patience,R,180,FRA,27.1731690623,129,337,105559,,WC,Jonathan Eysseric,L,180,FRA,17.0020533881,820,15,6-1 3-6 6-2 6-4,5,R128,122,6,3,104,76,56,12,17,3,6,5,8,102,53,36,20,17,4,11
2007-520,Roland Garros,Clay,128,G,20070528,036,103151,,LL,Mariano Zabaleta,R,183,ARG,29.2429842574,88,473,102860,26,,Agustin Calleri,R,183,ARG,30.6995208761,29,955,6-4 6-7(5) 7-6(5) 7-5,5,R128,210,5,5,163,109,76,30,23,8,11,13,6,173,103,74,31,23,9,14
2007-520,Roland Garros,Clay,128,G,20070528,037,104098,21,,Dmitry Tursunov,R,185,RUS,24.4572210815,24,1150,103035,,,Alessio Di Mauro,L,185,ITA,29.7987679671,135,321,6-3 6-4 3-6 6-3,5,R128,163,3,2,118,79,56,23,19,7,9,6,4,119,69,51,25,18,13,17
2007-520,Roland Garros,Clay,128,G,20070528,038,104269,,,Fernando Verdasco,L,188,ESP,23.5318275154,51,695,103592,,Q,Jerome Haehnel,R,185,FRA,26.8692676249,186,221,4-6 6-2 6-2 6-0,5,R128,133,8,5,96,62,50,18,16,5,6,4,3,105,55,32,25,16,7,14
2007-520,Roland Garros,Clay,128,G,20070528,039,103701,,,Diego Hartfield,R,185,ARG,26.3189596167,89,465,104068,,,Robby Ginepri,R,183,USA,24.6379192334,48,720,6-4 1-6 5-7 6-4 6-2,5,R128,205,3,2,165,125,78,20,23,13,19,6,5,160,106,66,27,24,12,19
2007-520,Roland Garros,Clay,128,G,20070528,040,103970,12,,David Ferrer,R,175,ESP,25.1526351814,14,1725,103110,,,Daniele Bracciali,R,180,ITA,29.3771389459,110,372,6-1 6-1 6-2,5,R128,90,5,1,69,49,36,10,11,2,3,2,3,75,35,18,12,11,5,13
2007-520,Roland Garros,Clay,128,G,20070528,041,104571,16,,Marcos Baghdatis,R,183,CYP,21.9438740589,19,1375,103206,,,Sebastien Grosjean,R,175,FRA,28.9965776865,62,593,6-3 6-2 6-4,5,R128,118,3,3,80,38,29,29,14,0,0,3,1,83,57,38,12,13,7,11
2007-520,Roland Garros,Clay,128,G,20070528,042,103709,,,Kristian Pless,R,188,DEN,26.2943189596,81,499,104229,,,Yen Hsun Lu,R,180,TPE,23.7864476386,104,408,6-3 6-2 7-6(1),5,R128,103,6,3,78,55,44,18,15,2,3,3,5,93,53,33,17,14,6,10
2007-520,Roland Garros,Clay,128,G,20070528,043,104225,,,Jan Hajek,R,180,CZE,23.8056125941,100,418,102563,,,Thomas Johansson,R,180,SWE,32.1779603012,79,524,7-5 7-6(3) 7-6(3),5,R128,143,20,5,115,69,53,28,18,4,7,8,1,146,92,58,30,18,12,16
2007-520,Roland Garros,Clay,128,G,20070528,044,102539,,Q,Bohdan Ulihrach,R,188,CZE,32.257357974,199,205,103103,24,,Dominik Hrbaty,R,183,SVK,29.3935660507,27,1038,6-2 5-7 6-7(3) 6-4 6-3,5,R128,174,14,8,144,92,70,26,25,5,9,4,9,169,93,60,41,26,11,19
2007-520,Roland Garros,Clay,128,G,20070528,045,103908,,,Paul Henri Mathieu,R,185,FRA,25.3716632444,40,800,104252,31,,Florian Mayer,R,190,GER,23.6440793977,37,818,6-3 6-4 6-2,5,R128,115,6,1,93,60,45,19,14,10,11,2,2,84,49,31,16,13,4,9
2007-520,Roland Garros,Clay,128,G,20070528,046,104468,,,Gilles Simon,R,183,FRA,22.4147843943,56,620,102434,,,Vincent Spadea,R,183,USA,32.8569472964,66,565,2-6 6-4 6-4 6-3,5,R128,154,7,2,119,79,56,15,19,7,13,3,3,118,72,43,24,18,12,19
2007-520,Roland Garros,Clay,128,G,20070528,047,103454,,,Nicolas Massu,R,183,CHI,27.6303901437,49,715,103632,,,Luis Horna,R,180,PER,26.6995208761,82,485,6-4 7-5 3-6 6-7(1) 6-2,5,R128,254,8,2,155,118,77,21,25,16,22,11,8,169,115,78,22,26,5,14
2007-520,Roland Garros,Clay,128,G,20070528,048,104214,,,Igor Andreev,R,185,RUS,23.871321013,125,340,104053,3,,Andy Roddick,R,188,USA,24.7419575633,3,2930,3-6 6-4 6-3 6-4,5,R128,163,8,3,120,76,51,29,19,10,12,5,3,126,77,48,27,19,7,11
2007-520,Roland Garros,Clay,128,G,20070528,049,103333,,,Ivo Karlovic,R,208,CRO,28.2436687201,85,479,103484,8,,James Blake,R,185,USA,27.4140999316,8,2180,4-6 6-4 7-5 7-5,5,R128,152,22,2,121,84,63,27,22,4,5,1,1,135,85,60,30,22,8,11
2007-520,Roland Garros,Clay,128,G,20070528,050,102035,,,Jonas Bjorkman,R,183,SWE,35.1786447639,39,805,103429,,WC,Peter Luczak,R,183,AUS,27.7399041752,127,340,6-7(4) 5-7 6-3 6-3 6-1,5,R128,196,20,1,149,96,73,27,24,8,11,14,4,159,106,71,25,25,7,15
2007-520,Roland Garros,Clay,128,G,20070528,051,103169,,,Oscar Hernandez,R,180,ESP,29.1307323751,61,594,103700,,LL,Juan Pablo Guzman,L,178,ARG,26.3244353183,106,405,7-6(4) 6-0 6-2,5,R128,101,4,1,73,52,40,15,13,0,1,3,3,84,50,34,11,13,1,7
2007-520,Roland Garros,Clay,128,G,20070528,052,104259,28,,Philipp Kohlschreiber,R,178,GER,23.613963039,32,890,104160,,Q,Lukas Dlouhy,R,185,CZE,24.1341546886,96,429,6-2 3-6 7-5 4-6 17-15,5,R128,235,6,2,199,138,97,37,35,6,11,18,8,240,153,108,43,36,13,20
2007-520,Roland Garros,Clay,128,G,20070528,053,102845,23,,Carlos Moya,R,190,ESP,30.7488021903,26,1080,104312,,,Andreas Seppi,R,190,ITA,23.2635181383,95,429,6-1 3-6 6-3 2-6 6-0,5,R128,168,4,8,133,82,55,27,20,13,17,3,5,124,72,42,26,19,5,12
2007-520,Roland Garros,Clay,128,G,20070528,054,103722,,,Florent Serra,R,180,FRA,26.2422997947,77,525,103857,,,Igor Kunitsyn,R,180,RUS,25.6563997262,90,458,6-3 6-0 6-2,5,R128,73,6,1,63,48,41,7,12,0,0,0,1,56,39,20,7,11,5,11
2007-520,Roland Garros,Clay,128,G,20070528,055,103976,,Q,Juan Pablo Brzezicki,R,178,ARG,25.1252566735,134,323,103470,,,Robert Kendrick,R,190,USA,27.5318275154,86,478,6-1 3-6 6-2 6-1,5,R128,123,3,0,89,53,37,22,16,2,5,7,6,100,55,26,21,15,7,15
2007-520,Roland Garros,Clay,128,G,20070528,056,104198,,,Guillermo Garcia Lopez,R,188,ESP,23.9808350445,64,579,104607,10,,Tomas Berdych,R,196,CZE,21.6919917864,12,2020,7-5 6-4 6-4,5,R128,130,4,3,85,55,44,15,16,3,6,4,4,109,71,44,14,16,7,13
2007-520,Roland Garros,Clay,128,G,20070528,057,103720,14,,Lleyton Hewitt,R,180,AUS,26.2532511978,16,1540,103018,,,Max Mirnyi,R,196,BLR,29.8918548939,54,635,6-3 6-1 6-3,5,R128,104,4,2,72,49,36,16,12,6,6,4,7,86,48,29,15,13,5,11
2007-520,Roland Garros,Clay,128,G,20070528,058,103292,,,Gaston Gaudio,R,175,ARG,28.4654346338,72,550,102967,,,Marc Gicquel,R,188,FRA,30.160164271,41,776,3-6 6-3 3-6 6-4 6-3,5,R128,197,2,2,140,78,46,37,23,6,12,10,4,148,74,56,31,23,6,13
2007-520,Roland Garros,Clay,128,G,20070528,059,104515,,WC,Mathieu Montcourt,R,183,FRA,22.2313483915,130,335,103794,,,Benjamin Becker,R,178,GER,25.9466119097,43,744,6-3 6-1 6-3,5,R128,101,4,7,88,61,49,11,12,7,7,4,1,72,43,28,13,13,4,10
2007-520,Roland Garros,Clay,128,G,20070528,060,103813,20,,Jarkko Nieminen,L,185,FIN,25.8453114305,23,1170,103852,,,Feliciano Lopez,L,188,ESP,25.6837782341,73,546,6-2 6-4 7-6(2),5,R128,125,5,1,85,56,45,20,15,3,4,7,2,116,70,50,19,15,8,12
2007-520,Roland Garros,Clay,128,G,20070528,061,103656,,,Albert Montanes,R,175,ESP,26.4996577687,50,715,104417,25,,Robin Soderling,R,193,SWE,22.7843942505,28,965,7-6(4) 4-1 RET,5,R128,75,6,1,58,41,32,12,9,2,2,7,1,59,31,26,11,8,0,1
2007-520,Roland Garros,Clay,128,G,20070528,062,105208,,,Ernests Gulbis,R,190,LAT,18.7405886379,84,481,102450,,,Tim Henman,R,185,GBR,32.7227926078,53,650,6-4 6-3 6-2,5,R128,109,8,3,89,64,50,11,14,5,6,3,1,94,59,32,19,13,12,17
2007-520,Roland Garros,Clay,128,G,20070528,063,104262,,Q,Flavio Cipolla,R,173,ITA,23.6030116359,227,171,104559,,,Teymuraz Gabashvili,R,188,RUS,22.0123203285,76,533,7-6(6) 6-3 5-2 RET,5,R128,138,2,7,95,72,46,11,14,6,10,1,3,111,61,38,20,14,8,15
2007-520,Roland Garros,Clay,128,G,20070528,064,104745,2,,Rafael Nadal,L,185,ESP,20.9828884326,2,5225,105223,,,Juan Martin Del Potro,R,198,ARG,18.674880219,59,608,7-5 6-3 6-2,5,R128,139,1,2,78,49,37,15,14,6,9,0,3,95,67,34,14,15,12,20
2007-520,Roland Garros,Clay,128,G,20070528,065,103819,1,,Roger Federer,R,185,SUI,25.8015058179,1,7515,103693,,WC,Thierry Ascione,R,188,FRA,26.3572895277,168,257,6-1 6-2 7-6(8),5,R64,111,6,0,94,64,47,17,14,3,4,3,5,118,79,48,17,13,16,21
2007-520,Roland Garros,Clay,128,G,20070528,066,103808,,,Potito Starace,R,188,ITA,25.8699520876,57,619,104122,,,Carlos Berlocq,R,183,ARG,24.3121149897,97,424,6-2 6-4 6-2,5,R64,125,1,0,70,54,40,11,13,0,1,1,0,91,55,30,16,13,9,15
2007-520,Roland Garros,Clay,128,G,20070528,067,103507,17,,Juan Carlos Ferrero,R,183,ESP,27.2881587953,20,1355,102905,,,Stefan Koubek,L,175,AUT,30.3983572895,70,552,6-4 7-5 6-3,5,R64,141,5,1,97,68,40,15,15,4,9,7,5,108,73,40,14,16,10,19
2007-520,Roland Garros,Clay,128,G,20070528,068,104022,13,,Mikhail Youzhny,R,183,RUS,24.9226557153,15,1685,102839,,,Nicolas Lapentti,R,188,ECU,30.7871321013,65,568,6-3 6-0 6-4,5,R64,98,7,1,72,49,41,13,13,1,1,3,2,69,45,31,9,12,2,7
2007-520,Roland Garros,Clay,128,G,20070528,069,103990,9,,Tommy Robredo,R,180,ESP,25.0732375086,9,2100,103077,,Q,Konstantinos Economidis,R,188,GRE,29.5660506502,146,301,6-4 7-5 6-4,5,R64,133,3,1,93,59,39,23,16,3,6,0,6,111,69,49,14,16,8,14
2007-520,Roland Garros,Clay,128,G,20070528,070,104386,,,Janko Tipsarevic,R,180,SRB,22.9295003422,80,501,103498,22,,Marat Safin,R,193,RUS,27.3319644079,25,1095,6-4 6-4 7-5,5,R64,158,3,0,106,53,32,33,16,9,12,5,5,102,57,37,19,16,5,11
2007-520,Roland Garros,Clay,128,G,20070528,071,103835,29,,Filippo Volandri,R,183,ITA,25.7248459959,34,872,103506,,,Martin Vassallo Arguello,R,183,ARG,27.2936344969,60,603,7-6(2) 7-5 6-2,5,R64,146,0,0,109,93,56,11,16,2,5,2,4,109,66,39,19,16,5,11
2007-520,Roland Garros,Clay,128,G,20070528,072,103344,7,,Ivan Ljubicic,R,193,CRO,28.1916495551,7,2260,104527,,,Stanislas Wawrinka,R,183,SUI,22.1656399726,44,740,6-4 6-3 6-7(3) 6-3,5,R64,209,16,0,134,79,60,31,21,3,4,11,1,123,70,48,30,19,7,11
2007-520,Roland Garros,Clay,128,G,20070528,073,103786,4,,Nikolay Davydenko,R,178,RUS,25.9849418207,4,2840,102381,,,Werner Eschauer,R,188,AUT,33.0869267625,93,442,7-5 6-3 6-1,5,R64,125,3,3,76,43,35,18,14,2,4,2,4,93,61,32,12,14,5,12
2007-520,Roland Garros,Clay,128,G,20070528,074,103566,,,Michael Llodra,L,190,FRA,27.0253251198,87,475,104597,32,,Nicolas Almagro,R,183,ESP,21.7659137577,38,810,2-6 6-2 6-7(7) 6-4 6-4,5,R64,185,19,4,174,108,77,35,24,9,12,23,3,144,81,57,37,24,3,8
2007-520,Roland Garros,Clay,128,G,20070528,075,104792,,,Gael Monfils,R,193,FRA,20.7364818617,52,657,103428,18,,Juan Ignacio Chela,R,190,ARG,27.742642026,21,1275,3-6 6-3 6-3 6-1,5,R64,165,4,5,109,68,49,23,17,5,7,2,8,127,72,43,25,17,12,18
2007-520,Roland Garros,Clay,128,G,20070528,076,103900,15,,David Nalbandian,R,180,ARG,25.401779603,18,1415,103868,,Q,Ivan Navarro,R,183,ESP,25.6043805613,102,417,7-5 6-4 6-4,5,R64,132,1,2,94,62,45,21,16,3,4,13,2,99,56,46,17,16,5,9
2007-520,Roland Garros,Clay,128,G,20070528,077,104019,,,Kristof Vliegen,R,193,BEL,24.9308692676,74,544,104755,11,,Richard Gasquet,R,185,FRA,20.9418206708,13,1900,7-6(4) 6-3 6-1,5,R64,136,6,1,99,64,42,20,14,5,8,5,3,90,55,32,11,14,7,14
2007-520,Roland Garros,Clay,128,G,20070528,078,103084,19,,Guillermo Canas,R,185,ARG,29.5030800821,22,1272,104620,,,Simone Bolelli,R,183,ITA,21.6344969199,75,538,6-4 6-3 6-3,5,R64,135,10,0,91,53,41,18,14,5,6,2,2,90,63,43,9,14,5,10
2007-520,Roland Garros,Clay,128,G,20070528,079,104338,,,Juan Monaco,R,185,ARG,23.1622176591,35,860,103781,27,,Jurgen Melzer,L,183,AUT,26.0150581793,30,920,6-2 6-3 6-2,5,R64,90,6,0,70,30,25,30,13,4,4,2,1,69,48,30,10,12,2,7
2007-520,Roland Garros,Clay,128,G,20070528,080,104273,,WC,Edouard Roger Vasselin,R,188,FRA,23.4962354552,144,307,103285,,,Radek Stepanek,R,185,CZE,28.4982888433,58,610,3-6 6-1 0-6 6-4 6-4,5,R64,187,1,3,148,98,61,25,21,13,19,12,3,139,82,50,31,21,6,12
2007-520,Roland Garros,Clay,128,G,20070528,081,104925,6,,Novak Djokovic,R,188,SRB,20.0164271047,6,2810,104397,,Q,Laurent Recouderc,R,,FRA,22.8802190281,306,115,6-3 3-6 6-3 6-1,5,R64,135,5,1,101,68,49,19,17,2,4,0,0,108,58,38,22,17,5,11
2007-520,Roland Garros,Clay,128,G,20070528,082,103535,,WC,Olivier Patience,R,180,FRA,27.1731690623,129,337,103151,,LL,Mariano Zabaleta,R,183,ARG,29.2429842574,88,473,7-5 6-3 3-6 2-6 6-4,5,R64,216,5,4,194,118,69,39,24,20,28,10,7,138,87,62,22,24,4,12
2007-520,Roland Garros,Clay,128,G,20070528,083,104269,,,Fernando Verdasco,L,188,ESP,23.5318275154,51,695,104098,21,,Dmitry Tursunov,R,185,RUS,24.4572210815,24,1150,6-4 6-4 6-4,5,R64,129,5,2,88,60,44,16,15,1,3,7,2,96,56,36,20,15,1,6
2007-520,Roland Garros,Clay,128,G,20070528,084,103970,12,,David Ferrer,R,175,ESP,25.1526351814,14,1725,103701,,,Diego Hartfield,R,185,ARG,26.3189596167,89,465,6-4 6-3 7-6(4),5,R64,139,3,1,104,76,48,19,16,1,5,2,2,96,69,45,8,15,4,10
2007-520,Roland Garros,Clay,128,G,20070528,085,104571,16,,Marcos Baghdatis,R,183,CYP,21.9438740589,19,1375,103709,,,Kristian Pless,R,188,DEN,26.2943189596,81,499,7-5 6-3 6-4,5,R64,114,7,3,92,40,29,34,16,3,5,0,3,97,66,39,15,15,7,12
2007-520,Roland Garros,Clay,128,G,20070528,086,104225,,,Jan Hajek,R,180,CZE,23.8056125941,100,418,102539,,Q,Bohdan Ulihrach,R,188,CZE,32.257357974,199,205,1-6 6-2 7-6(6) 3-6 6-2,5,R64,168,10,4,147,80,60,33,21,14,19,14,11,168,102,69,34,23,16,22
2007-520,Roland Garros,Clay,128,G,20070528,087,103908,,,Paul Henri Mathieu,R,185,FRA,25.3716632444,40,800,104468,,,Gilles Simon,R,183,FRA,22.4147843943,56,620,3-6 6-4 6-1 7-6(2),5,R64,218,4,2,137,84,63,22,19,6,10,9,4,160,92,53,34,19,12,18
2007-520,Roland Garros,Clay,128,G,20070528,088,104214,,,Igor Andreev,R,185,RUS,23.871321013,125,340,103454,,,Nicolas Massu,R,183,CHI,27.6303901437,49,715,6-3 3-6 6-3 7-5,5,R64,178,4,3,106,75,57,14,20,3,7,2,5,143,88,47,33,19,11,17
2007-520,Roland Garros,Clay,128,G,20070528,089,102035,,,Jonas Bjorkman,R,183,SWE,35.1786447639,39,805,103333,,,Ivo Karlovic,R,208,CRO,28.2436687201,85,479,3-6 3-6 6-4 7-6(2) 6-3,5,R64,202,5,1,159,103,75,35,25,12,15,32,3,144,100,82,18,24,10,12
